"Year","Age","Female","Male","Total"
1893,"84",218.78,164.5,383.28
1893,"85",199.96,144.84,344.8
1893,"86",179.89,125.36,305.25
1893,"87",158.1,106.14,264.24
1893,"88",134.62,87.18,221.8
1893,"89",109.44,68.48,177.92
1893,"90",83.57,50.53,134.1
1893,"91",61.19,35.32,96.51
1893,"92",43.3,23.36,66.66
1893,"93",29.92,14.64,44.56
1893,"94",21.03,9.14,30.17
1893,"95",15.98,6.42,22.4
1893,"96",12.15,4.54,16.69
1893,"97",8.86,3.03,11.89
1893,"98",6.11,1.89,8
1893,"99",3.91,1.11,5.02
1893,"100",1.47,1,2.47
1893,"101",0.53,0,0.53
1893,"102",0,0,0
1893,"103",0,0,0
1893,"104",0,0,0
1893,"105",0,0,0
1893,"106",0,0,0
1893,"107",0,0,0
1893,"108",0,0,0
1893,"109",0,0,0
1893,"110",0,0,0
1894,"0",3935,5222,9157
1894,"1",1011,1112,2123
1894,"2",538,586,1124
1894,"3",452,424,876
1894,"4",314,342,656
1894,"5",249.51,274.45,523.96
1894,"6",220.22,222.27,442.49
1894,"7",194.78,180.55,375.33
1894,"8",173.15,149.28,322.43
1894,"9",155.35,128.47,283.82
1894,"10",141.12,116.89,258.01
1894,"11",129.45,109.64,239.09
1894,"12",120.09,105.49,225.58
1894,"13",113.04,104.45,217.49
1894,"14",108.31,106.52,214.83
1894,"15",105.57,110.94,216.51
1894,"16",103.67,114.69,218.36
1894,"17",102.28,117.02,219.3
1894,"18",101.42,117.94,219.36
1894,"19",101.07,117.42,218.49
1894,"20",101.09,115.54,216.63
1894,"21",100.87,112.44,213.31
1894,"22",100.22,108.17,208.39
1894,"23",99.15,102.73,201.88
1894,"24",97.67,96.12,193.79
1894,"25",96.05,88.91,184.96
1894,"26",95.34,83.44,178.78
1894,"27",95.82,80.28,176.1
1894,"28",97.48,79.45,176.93
1894,"29",100.32,80.91,181.23
1894,"30",103.99,84.26,188.25
1894,"31",107,87.79,194.79
1894,"32",109.01,91.06,200.07
1894,"33",110,94.07,204.07
1894,"34",109.99,96.81,206.8
1894,"35",109.25,99.24,208.49
1894,"36",108.88,101.13,210.01
1894,"37",109.15,102.41,211.56
1894,"38",110.07,103.08,213.15
1894,"39",111.64,103.15,214.79
1894,"40",113.5,102.86,216.36
1894,"41",114.23,103.27,217.5
1894,"42",113.49,104.64,218.13
1894,"43",111.25,106.97,218.22
1894,"44",107.54,110.25,217.79
1894,"45",103.04,114.38,217.42
1894,"46",100.52,118.95,219.47
1894,"47",100.71,123.87,224.58
1894,"48",103.59,129.11,232.7
1894,"49",109.14,134.7,243.84
1894,"50",116.83,140.6,257.43
1894,"51",124.35,146.71,271.06
1894,"52",131.14,153.02,284.16
1894,"53",137.19,159.5,296.69
1894,"54",142.51,166.17,308.68
1894,"55",147.32,172.93,320.25
1894,"56",152.49,179.38,331.87
1894,"57",158.23,185.42,343.65
1894,"58",164.54,191.04,355.58
1894,"59",171.42,196.24,367.66
1894,"60",179.25,201.62,380.87
1894,"61",189.51,209.46,398.97
1894,"62",202.59,220.36,422.95
1894,"63",218.48,234.29,452.77
1894,"64",237.17,251.27,488.44
1894,"65",258,270.42,528.42
1894,"66",278.3,288.28,566.58
1894,"67",297.41,303.97,601.38
1894,"68",315.3,317.49,632.79
1894,"69",331.99,328.85,660.84
1894,"70",346.91,337.78,684.69
1894,"71",357.72,343.23,700.95
1894,"72",363.87,344.94,708.81
1894,"73",365.35,342.91,708.26
1894,"74",362.15,337.14,699.29
1894,"75",354.78,327.73,682.51
1894,"76",345.25,315.1,660.35
1894,"77",334.06,299.33,633.39
1894,"78",321.21,280.43,601.64
1894,"79",306.69,258.41,565.1
1894,"80",290.6,234.01,524.61
1894,"81",273.22,210.23,483.45
1894,"82",254.62,187.83,442.45
1894,"83",234.8,166.79,401.59
1894,"84",213.77,147.14,360.91
1894,"85",191.68,128.73,320.41
1894,"86",169.14,111.05,280.19
1894,"87",146.3,93.99,240.29
1894,"88",123.16,77.54,200.7
1894,"89",99.71,61.7,161.41
1894,"90",76.67,46.75,123.42
1894,"91",56.73,33.9,90.63
1894,"92",40.59,23.42,64.01
1894,"93",28.26,15.33,43.59
1894,"94",19.74,9.61,29.35
1894,"95",14.5,5.99,20.49
1894,"96",10.52,3.37,13.89
1894,"97",7.26,1.48,8.74
1894,"98",4.75,0.14,4.89
1894,"99",2.96,0,2.96
1894,"100",1.91,1,2.91
1894,"101",1.09,0,1.09
1894,"102",0,0,0
1894,"103",0,0,0
1894,"104",0,0,0
1894,"105",0,0,0
1894,"106",0,0,0
1894,"107",0,0,0
1894,"108",0,0,0
1894,"109",0,0,0
1894,"110",0,0,0
1895,"0",4538,5710,10248
1895,"1",995,1112,2107
1895,"2",601,563,1164
1895,"3",428,446,874
1895,"4",346,323,669
1895,"5",290.18,252.63,542.81
1895,"6",245.8,212.53,458.33
1895,"7",209.71,178.91,388.62
1895,"8",181.91,151.78,333.69
1895,"9",162.4,131.16,293.56
1895,"10",150.06,116.52,266.58
1895,"11",140.44,105.91,246.35
1895,"12",132.41,98.86,231.27
1895,"13",125.96,95.34,221.3
1895,"14",121.12,95.36,216.48
1895,"15",117.54,98.28,215.82
1895,"16",113.93,101.5,215.43
1895,"17",109.96,104.35,214.31
1895,"18",105.63,106.85,212.48
1895,"19",100.94,109.01,209.95
1895,"20",96.28,110.6,206.88
1895,"21",93.09,110.8,203.89
1895,"22",91.76,109.4,201.16
1895,"23",92.26,106.4,198.66
1895,"24",94.62,101.81,196.43
1895,"25",98.39,96.14,194.53
1895,"26",101.8,91.57,193.37
1895,"27",104.4,88.59,192.99
1895,"28",106.2,87.23,193.43
1895,"29",107.2,87.47,194.67
1895,"30",107.62,89.1,196.72
1895,"31",108.32,91.21,199.53
1895,"32",109.5,93.55,203.05
1895,"33",111.19,96.15,207.34
1895,"34",113.38,99,212.38
1895,"35",115.85,101.92,217.77
1895,"36",117.79,104.23,222.02
1895,"37",118.96,105.78,224.74
1895,"38",119.37,106.54,225.91
1895,"39",119.04,106.54,225.58
1895,"40",117.96,106,223.96
1895,"41",116.23,105.95,222.18
1895,"42",113.85,106.66,220.51
1895,"43",110.82,108.1,218.92
1895,"44",107.14,110.28,217.42
1895,"45",103.2,113.15,216.35
1895,"46",100.53,116.43,216.96
1895,"47",99.53,120.05,219.58
1895,"48",100.21,124.03,224.24
1895,"49",102.53,128.34,230.87
1895,"50",106.38,133.25,239.63
1895,"51",111.12,139.73,250.85
1895,"52",116.64,148,264.64
1895,"53",122.92,158.07,280.99
1895,"54",129.95,169.94,299.89
1895,"55",137.5,182.81,320.31
1895,"56",144.63,193.34,337.97
1895,"57",151.08,200.74,351.82
1895,"58",156.85,204.99,361.84
1895,"59",161.95,206.12,368.07
1895,"60",166.69,205.11,371.8
1895,"61",172.34,206.08,378.42
1895,"62",179.19,210.02,389.21
1895,"63",187.26,216.95,404.21
1895,"64",196.53,226.85,423.38
1895,"65",207.16,239.05,446.21
1895,"66",219.67,250.73,470.4
1895,"67",234.18,261.21,495.39
1895,"68",250.72,270.48,521.2
1895,"69",269.28,278.53,547.81
1895,"70",288.72,285.32,574.04
1895,"71",304.58,290.56,595.14
1895,"72",315.72,294.2,609.92
1895,"73",322.14,296.24,618.38
1895,"74",323.85,296.68,620.53
1895,"75",321,294.93,615.93
1895,"76",314.2,288.66,602.86
1895,"77",303.59,277.3,580.89
1895,"78",289.2,260.84,550.04
1895,"79",271,239.28,510.28
1895,"80",249.79,213.79,463.58
1895,"81",228.74,189.06,417.8
1895,"82",208.65,166.27,374.92
1895,"83",189.51,145.41,334.92
1895,"84",171.31,126.47,297.78
1895,"85",153.87,109.33,263.2
1895,"86",136.38,93.4,229.78
1895,"87",118.65,78.53,197.18
1895,"88",100.67,64.74,165.41
1895,"89",82.44,52,134.44
1895,"90",64.48,40.44,104.92
1895,"91",48.77,30.45,79.22
1895,"92",35.83,22.13,57.96
1895,"93",25.66,15.48,41.14
1895,"94",18.26,10.5,28.76
1895,"95",13.29,7.03,20.32
1895,"96",9.4,4.37,13.77
1895,"97",6.26,2.36,8.62
1895,"98",3.86,0.99,4.85
1895,"99",2.2,0.26,2.46
1895,"100",1,0,1
1895,"101",0,0,0
1895,"102",0,0,0
1895,"103",0,0,0
1895,"104",0,0,0
1895,"105",0,0,0
1895,"106",0,0,0
1895,"107",0,0,0
1895,"108",0,0,0
1895,"109",0,0,0
1895,"110",0,0,0
1896,"0",4085,5081,9166
1896,"1",871,934,1805
1896,"2",517,500,1017
1896,"3",358,390,748
1896,"4",310,272,582
1896,"5",261.19,220.98,482.17
1896,"6",216.13,197.15,413.28
1896,"7",181.04,174.56,355.6
1896,"8",155.91,153.22,309.13
1896,"9",140.73,133.1,273.83
1896,"10",133.86,114.79,248.65
1896,"11",128.59,100.66,229.25
1896,"12",123.26,91.26,214.52
1896,"13",117.87,86.6,204.47
1896,"14",112.43,86.69,199.12
1896,"15",107.1,90.67,197.77
1896,"16",102.67,95.27,197.94
1896,"17",99.32,99.63,198.95
1896,"18",97.05,103.76,200.81
1896,"19",95.85,107.66,203.51
1896,"20",95.54,110.98,206.52
1896,"21",95.34,112.33,207.67
1896,"22",95.07,111.33,206.4
1896,"23",94.73,108.01,202.74
1896,"24",94.31,102.35,196.66
1896,"25",93.94,95.05,188.99
1896,"26",94.16,88.84,183
1896,"27",95.09,84.42,179.51
1896,"28",96.73,81.77,178.5
1896,"29",99.09,80.91,180
1896,"30",101.88,81.67,183.55
1896,"31",104,83.36,187.36
1896,"32",105.16,85.82,190.98
1896,"33",105.36,89.06,194.42
1896,"34",104.61,93.07,197.68
1896,"35",103.25,97.49,200.74
1896,"36",102.69,100.96,203.65
1896,"37",103.26,103.11,206.37
1896,"38",104.97,103.95,208.92
1896,"39",107.83,103.48,211.31
1896,"40",111.3,102.18,213.48
1896,"41",113.33,101.94,215.27
1896,"42",113.38,103.25,216.63
1896,"43",111.44,106.11,217.55
1896,"44",107.54,110.52,218.06
1896,"45",102.35,116.11,218.46
1896,"46",98.68,121.46,220.14
1896,"47",97.2,126.2,223.4
1896,"48",97.93,130.35,228.28
1896,"49",100.85,133.87,234.72
1896,"50",105.55,137.08,242.63
1896,"51",110.33,141.08,251.41
1896,"52",114.75,146.13,260.88
1896,"53",118.82,152.26,271.08
1896,"54",122.55,159.45,282
1896,"55",126.14,167.18,293.32
1896,"56",130.49,173.31,303.8
1896,"57",135.82,177.33,313.15
1896,"58",142.13,179.21,321.34
1896,"59",149.41,178.97,328.38
1896,"60",157.71,177.65,335.36
1896,"61",167.11,179.3,346.41
1896,"62",177.66,184.98,362.64
1896,"63",189.35,194.68,384.03
1896,"64",202.17,208.4,410.57
1896,"65",216.03,225.05,441.08
1896,"66",230.51,240.35,470.86
1896,"67",245.49,253.23,498.72
1896,"68",260.98,263.67,524.65
1896,"69",276.99,271.7,548.69
1896,"70",292.68,277.48,570.16
1896,"71",304.71,281.8,586.51
1896,"72",312.28,284.87,597.15
1896,"73",315.36,286.66,602.02
1896,"74",313.97,287.19,601.16
1896,"75",308.44,285.88,594.32
1896,"76",300.05,280.39,580.44
1896,"77",289.13,270.15,559.28
1896,"78",275.68,255.16,530.84
1896,"79",259.7,235.43,495.13
1896,"80",241.66,211.97,453.63
1896,"81",223.45,188.99,412.44
1896,"82",205.51,167.5,373.01
1896,"83",187.87,147.51,335.38
1896,"84",170.52,129.02,299.54
1896,"85",153.37,111.92,265.29
1896,"86",136.09,95.79,231.88
1896,"87",118.61,80.54,199.15
1896,"88",100.91,66.14,167.05
1896,"89",83.02,52.6,135.62
1896,"90",65.37,40.12,105.49
1896,"91",49.87,29.4,79.27
1896,"92",36.99,20.65,57.64
1896,"93",26.71,13.84,40.55
1896,"94",19.05,8.99,28.04
1896,"95",13.71,5.87,19.58
1896,"96",9.51,3.55,13.06
1896,"97",6.15,1.82,7.97
1896,"98",3.65,0.67,4.32
1896,"99",1.99,0.09,2.08
1896,"100",1,0,1
1896,"101",0,0,0
1896,"102",0,0,0
1896,"103",0,0,0
1896,"104",0,0,0
1896,"105",0,0,0
1896,"106",0,0,0
1896,"107",0,0,0
1896,"108",0,0,0
1896,"109",0,0,0
1896,"110",0,0,0
1897,"0",4096,5305,9401
1897,"1",777,814,1591
1897,"2",358,357,715
1897,"3",238,282,520
1897,"4",219,220,439
1897,"5",179.43,171.33,350.76
1897,"6",143.11,140.68,283.79
1897,"7",116.49,116.61,233.1
1897,"8",99.58,99.13,198.71
1897,"9",92.39,88.24,180.63
1897,"10",93.25,83.01,176.26
1897,"11",95.58,79.76,175.34
1897,"12",97.77,77.55,175.32
1897,"13",99.78,76.4,176.18
1897,"14",101.62,76.28,177.9
1897,"15",103.15,77.34,180.49
1897,"16",103.71,80.04,183.75
1897,"17",103.13,84.46,187.59
1897,"18",101.43,90.63,192.06
1897,"19",98.6,98.53,197.13
1897,"20",94.97,107.21,202.18
1897,"21",91.89,112.79,204.68
1897,"22",89.71,114.28,203.99
1897,"23",88.41,111.69,200.1
1897,"24",88.01,105.03,193.04
1897,"25",88.47,95.37,183.84
1897,"26",89.74,87,176.74
1897,"27",91.81,81.02,172.83
1897,"28",94.67,77.41,172.08
1897,"29",98.31,76.19,174.5
1897,"30",102.38,77.04,179.42
1897,"31",105.45,78.71,184.16
1897,"32",107.16,80.89,188.05
1897,"33",107.51,83.58,191.09
1897,"34",106.5,86.78,193.28
1897,"35",104.52,90.34,194.86
1897,"36",103.16,93.62,196.78
1897,"37",102.79,96.45,199.24
1897,"38",103.44,98.83,202.27
1897,"39",105.09,100.76,205.85
1897,"40",107.46,102.31,209.77
1897,"41",109.43,103.68,213.11
1897,"42",110.69,104.92,215.61
1897,"43",111.27,106.05,217.32
1897,"44",111.15,107.05,218.2
1897,"45",110.55,108.22,218.77
1897,"46",110.31,110.75,221.06
1897,"47",110.63,114.94,225.57
1897,"48",111.52,120.79,232.31
1897,"49",112.97,128.29,241.26
1897,"50",114.93,136.92,251.85
1897,"51",117.11,144.57,261.68
1897,"52",119.44,150.71,270.15
1897,"53",121.93,155.34,277.27
1897,"54",124.6,158.46,283.06
1897,"55",127.65,160.54,288.19
1897,"56",132.04,163.41,295.45
1897,"57",138.01,167.55,305.56
1897,"58",145.58,172.93,318.51
1897,"59",154.73,179.57,334.3
1897,"60",165.04,187.34,352.38
1897,"61",174.9,195.71,370.61
1897,"62",183.88,204.54,388.42
1897,"63",191.98,213.83,405.81
1897,"64",199.21,223.57,422.78
1897,"65",206.31,233.7,440.01
1897,"66",216.31,243.93,460.24
1897,"67",229.96,254.18,484.14
1897,"68",247.24,264.45,511.69
1897,"69",268.18,274.73,542.91
1897,"70",291.3,284.78,576.08
1897,"71",310.71,293.54,604.25
1897,"72",324.97,300.75,625.72
1897,"73",334.05,306.41,640.46
1897,"74",337.98,310.53,648.51
1897,"75",336.94,312.26,649.2
1897,"76",331.74,308.27,640.01
1897,"77",322.57,297.75,620.32
1897,"78",309.43,280.67,590.1
1897,"79",292.33,257.05,549.38
1897,"80",271.84,228.38,500.22
1897,"81",250.34,200.7,451.04
1897,"82",228.43,175.51,403.94
1897,"83",206.08,152.81,358.89
1897,"84",183.31,132.6,315.91
1897,"85",160.41,114.64,275.05
1897,"86",138.57,97.92,236.49
1897,"87",118.06,82.21,200.27
1897,"88",98.89,67.48,166.37
1897,"89",81.06,53.75,134.81
1897,"90",64.68,41.18,105.86
1897,"91",50.17,30.42,80.59
1897,"92",37.62,21.62,59.24
1897,"93",27.06,14.81,41.87
1897,"94",18.46,9.96,28.42
1897,"95",11.75,6.86,18.61
1897,"96",6.55,4.5,11.05
1897,"97",2.7,2.68,5.38
1897,"98",0,1.37,1.37
1897,"99",0,0.6,0.6
1897,"100",1,0,1
1897,"101",0,0,0
1897,"102",0,0,0
1897,"103",0,0,0
1897,"104",0,0,0
1897,"105",0,0,0
1897,"106",0,0,0
1897,"107",0,0,0
1897,"108",0,0,0
1897,"109",0,0,0
1897,"110",0,0,0
1898,"0",3867,4959,8826
1898,"1",619,681,1300
1898,"2",309,324,633
1898,"3",229,221,450
1898,"4",169,170,339
1898,"5",132.41,137.15,269.56
1898,"6",111.11,116.03,227.14
1898,"7",95.5,99.36,194.86
1898,"8",85.6,87.13,172.73
1898,"9",81.38,79.34,160.72
1898,"10",81.9,75.48,157.38
1898,"11",83.32,73.44,156.76
1898,"12",84.66,72.7,157.36
1898,"13",85.95,73.26,159.21
1898,"14",87.17,75.12,162.29
1898,"15",88.33,78.18,166.51
1898,"16",89.53,82.06,171.59
1898,"17",90.76,86.68,177.44
1898,"18",92.03,92.01,184.04
1898,"19",93.34,98.08,191.42
1898,"20",94.59,104.13,198.72
1898,"21",95.37,107.19,202.56
1898,"22",95.57,106.52,202.09
1898,"23",95.2,102.14,197.34
1898,"24",94.28,94.02,188.3
1898,"25",92.89,83.31,176.2
1898,"26",91.57,74.61,166.18
1898,"27",90.42,69.05,159.47
1898,"28",89.45,66.64,156.09
1898,"29",88.66,67.37,156.03
1898,"30",88.15,70.76,158.91
1898,"31",88.36,74.81,163.17
1898,"32",89.38,79.03,168.41
1898,"33",91.22,83.42,174.64
1898,"34",93.88,87.99,181.87
1898,"35",97.03,92.54,189.57
1898,"36",99.36,96.32,195.68
1898,"37",100.55,99.15,199.7
1898,"38",100.58,101.03,201.61
1898,"39",99.47,101.96,201.43
1898,"40",97.53,102.24,199.77
1898,"41",96.01,103.03,199.04
1898,"42",95.25,104.6,199.85
1898,"43",95.23,106.98,202.21
1898,"44",95.98,110.15,206.13
1898,"45",97.33,113.96,211.29
1898,"46",98.69,117.71,216.4
1898,"47",99.93,121.23,221.16
1898,"48",101.04,124.52,225.56
1898,"49",102.02,127.58,229.6
1898,"50",103.13,130.57,233.7
1898,"51",105.49,134.09,239.58
1898,"52",109.31,138.3,247.61
1898,"53",114.64,143.22,257.86
1898,"54",121.44,148.83,270.27
1898,"55",129.33,155.06,284.39
1898,"56",136.65,161.65,298.3
1898,"57",142.98,168.51,311.49
1898,"58",148.34,175.67,324.01
1898,"59",152.72,183.11,335.83
1898,"60",156.47,190.72,347.19
1898,"61",161.06,198.06,359.12
1898,"62",166.81,205,371.81
1898,"63",173.76,211.53,385.29
1898,"64",181.89,217.69,399.58
1898,"65",191.32,223.76,415.08
1898,"66",202.54,231.05,433.59
1898,"67",215.68,239.87,455.55
1898,"68",230.74,250.22,480.96
1898,"69",247.72,262.11,509.83
1898,"70",265.59,274.78,540.37
1898,"71",280.34,285.19,565.53
1898,"72",290.94,292.6,583.54
1898,"73",297.4,297.01,594.41
1898,"74",299.72,298.42,598.14
1898,"75",298.29,296.61,594.9
1898,"76",294.76,290.81,585.57
1898,"77",289.51,280.8,570.31
1898,"78",282.55,266.59,549.14
1898,"79",273.89,248.19,522.08
1898,"80",263.26,226.27,489.53
1898,"81",249.56,203.65,453.21
1898,"82",232.53,181.02,413.55
1898,"83",212.17,158.37,370.54
1898,"84",188.47,135.7,324.17
1898,"85",162.42,113.44,275.86
1898,"86",137.91,93.29,231.2
1898,"87",115.89,75.67,191.56
1898,"88",96.39,60.58,156.97
1898,"89",79.39,48.02,127.41
1898,"90",64.75,37.78,102.53
1898,"91",51.86,29.07,80.93
1898,"92",40.59,21.67,62.26
1898,"93",30.92,15.61,46.53
1898,"94",22.87,10.86,33.73
1898,"95",16.34,7.33,23.67
1898,"96",11.03,4.59,15.62
1898,"97",6.86,2.52,9.38
1898,"98",3.83,1.13,4.96
1898,"99",1.94,0.42,2.36
1898,"100",1,1,2
1898,"101",0,0,0
1898,"102",0,0,0
1898,"103",0,0,0
1898,"104",0,0,0
1898,"105",0,0,0
1898,"106",0,0,0
1898,"107",0,0,0
1898,"108",0,0,0
1898,"109",0,0,0
1898,"110",0,0,0
1899,"0",3902,5100,9002
1899,"1",679,746,1425
1899,"2",327,342,669
1899,"3",205,216,421
1899,"4",164,166,330
1899,"5",140.22,137.43,277.65
1899,"6",125.06,119.69,244.75
1899,"7",113.84,104.88,218.72
1899,"8",106.59,92.98,199.57
1899,"9",103.3,84.02,187.32
1899,"10",103.23,77.93,181.16
1899,"11",103.45,74.48,177.93
1899,"12",103.24,73.62,176.86
1899,"13",102.59,75.34,177.93
1899,"14",101.5,79.64,181.14
1899,"15",100.07,85.98,186.05
1899,"16",98.74,92.13,190.87
1899,"17",97.61,97.54,195.15
1899,"18",96.67,102.21,198.88
1899,"19",95.93,106.14,202.07
1899,"20",95.41,109.09,204.5
1899,"21",95.24,110.11,205.35
1899,"22",95.44,108.97,204.41
1899,"23",95.99,105.65,201.64
1899,"24",96.93,100.17,197.1
1899,"25",98.08,93.19,191.27
1899,"26",98.8,87.41,186.21
1899,"27",98.97,83.52,182.49
1899,"28",98.56,81.51,180.07
1899,"29",97.59,81.38,178.97
1899,"30",96.34,82.86,179.2
1899,"31",95.98,84.93,180.91
1899,"32",96.81,87.29,184.1
1899,"33",98.83,89.97,188.8
1899,"34",102.04,92.95,194.99
1899,"35",106.03,96.21,202.24
1899,"36",109.17,99.6,208.77
1899,"37",111.06,103.1,214.16
1899,"38",111.69,106.7,218.39
1899,"39",111.06,110.41,221.47
1899,"40",109.44,114.06,223.5
1899,"41",107.84,117.05,224.89
1899,"42",106.52,119.22,225.74
1899,"43",105.49,120.57,226.06
1899,"44",104.72,121.11,225.83
1899,"45",104.27,121.15,225.42
1899,"46",104.26,122.08,226.34
1899,"47",104.72,124.2,228.92
1899,"48",105.66,127.53,233.19
1899,"49",107.08,132.06,239.14
1899,"50",109.02,137.57,246.59
1899,"51",111.76,143.15,254.91
1899,"52",115.35,148.56,263.91
1899,"53",119.79,153.81,273.6
1899,"54",125.08,158.9,283.98
1899,"55",131.3,164.06,295.36
1899,"56",138.65,170.26,308.91
1899,"57",147.2,177.73,324.93
1899,"58",156.95,186.47,343.42
1899,"59",167.9,196.48,364.38
1899,"60",179.52,207.23,386.75
1899,"61",189.67,216.61,406.28
1899,"62",197.81,224.1,421.91
1899,"63",203.94,229.69,433.63
1899,"64",208.06,233.38,441.44
1899,"65",211.28,236.24,447.52
1899,"66",217.97,242.59,460.56
1899,"67",229.23,253.46,482.69
1899,"68",245.06,268.88,513.94
1899,"69",265.47,288.84,554.31
1899,"70",288.96,311.41,600.37
1899,"71",309.67,328.9,638.57
1899,"72",326.08,339.4,665.48
1899,"73",338.21,342.9,681.11
1899,"74",346.08,339.4,685.48
1899,"75",349.54,329.72,679.26
1899,"76",348.19,317.14,665.33
1899,"77",341.92,302.48,644.4
1899,"78",330.73,285.75,616.48
1899,"79",314.62,266.92,581.54
1899,"80",294.25,246.2,540.45
1899,"81",272.26,224.36,496.62
1899,"82",249.34,201.55,450.89
1899,"83",225.48,177.8,403.28
1899,"84",200.67,153.09,353.76
1899,"85",175.35,128.05,303.4
1899,"86",151.24,105.16,256.4
1899,"87",128.76,85.03,213.79
1899,"88",107.93,67.67,175.6
1899,"89",88.73,53.08,141.81
1899,"90",71.26,41.06,112.32
1899,"91",55.82,30.84,86.66
1899,"92",42.49,22.21,64.7
1899,"93",31.27,15.16,46.43
1899,"94",22.17,9.72,31.89
1899,"95",15.06,5.75,20.81
1899,"96",9.5,2.25,11.75
1899,"97",5.37,0,5.37
1899,"98",2.67,0,2.67
1899,"99",1.4,0,1.4
1899,"100",2.73,1,3.73
1899,"101",1.74,0,1.74
1899,"102",1.16,0,1.16
1899,"103",0.37,0,0.37
1899,"104",0,0,0
1899,"105",0,0,0
1899,"106",0,0,0
1899,"107",0,0,0
1899,"108",0,0,0
1899,"109",0,0,0
1899,"110",0,0,0
1900,"0",3871,4939,8810
1900,"1",679,727,1406
1900,"2",330,333,663
1900,"3",242,205,447
1900,"4",186,151,337
1900,"5",145.47,121.51,266.98
1900,"6",119.31,104.29,223.6
1900,"7",100.27,90.84,191.11
1900,"8",88.36,81.15,169.51
1900,"9",83.59,75.22,158.81
1900,"10",84.61,72.68,157.29
1900,"11",86.19,71.97,158.16
1900,"12",86.98,72.74,159.72
1900,"13",86.99,74.96,161.95
1900,"14",86.22,78.64,164.86
1900,"15",84.92,83.52,168.44
1900,"16",84.11,88.46,172.57
1900,"17",84.05,93.2,177.25
1900,"18",84.74,97.74,182.48
1900,"19",86.17,102.08,188.25
1900,"20",88.15,105.84,193.99
1900,"21",89.84,107.55,197.39
1900,"22",91.07,106.83,197.9
1900,"23",91.83,103.68,195.51
1900,"24",92.11,98.1,190.21
1900,"25",92.05,90.84,182.89
1900,"26",92.23,84.98,177.21
1900,"27",92.82,81.25,174.07
1900,"28",93.77,79.68,173.45
1900,"29",95.13,80.24,175.37
1900,"30",96.77,82.48,179.25
1900,"31",98.3,84.57,182.87
1900,"32",99.61,86.03,185.64
1900,"33",100.72,86.85,187.57
1900,"34",101.61,87.06,188.67
1900,"35",102.28,87.01,189.29
1900,"36",102.7,88.2,190.9
1900,"37",102.86,90.99,193.85
1900,"38",102.76,95.4,198.16
1900,"39",102.41,101.41,203.82
1900,"40",101.78,108.43,210.21
1900,"41",100.82,114.08,214.9
1900,"42",99.54,117.77,217.31
1900,"43",97.91,119.49,217.4
1900,"44",95.95,119.24,215.19
1900,"45",94.08,117.66,211.74
1900,"46",94.01,117.34,211.35
1900,"47",96.17,118.91,215.08
1900,"48",100.55,122.37,222.92
1900,"49",107.17,127.71,234.88
1900,"50",115.26,134.36,249.62
1900,"51",121.81,139.94,261.75
1900,"52",126.08,143.87,269.95
1900,"53",128.08,146.12,274.2
1900,"54",127.78,146.72,274.5
1900,"55",126.15,146.62,272.77
1900,"56",126.87,149.74,276.61
1900,"57",130.9,157.03,287.93
1900,"58",138.23,168.48,306.71
1900,"59",148.86,184.13,332.99
1900,"60",161.79,202.29,364.08
1900,"61",173.06,216.37,389.43
1900,"62",181.67,224.73,406.4
1900,"63",187.6,227.35,414.95
1900,"64",190.87,224.26,415.13
1900,"65",192.68,217.49,410.17
1900,"66",197.86,215.35,413.21
1900,"67",207.63,219.9,427.53
1900,"68",221.96,231.15,453.11
1900,"69",240.87,249.09,489.96
1900,"70",262.89,271.63,534.52
1900,"71",282.11,290.39,572.5
1900,"72",297.07,303.27,600.34
1900,"73",307.76,310.29,618.05
1900,"74",314.17,311.42,625.59
1900,"75",316.44,307.13,623.57
1900,"76",315.02,299.17,614.19
1900,"77",309.99,288.01,598
1900,"78",301.37,273.64,575.01
1900,"79",289.18,256.05,545.23
1900,"80",273.64,235.62,509.26
1900,"81",255.79,213.81,469.6
1900,"82",235.86,191,426.86
1900,"83",213.88,167.2,381.08
1900,"84",189.83,142.38,332.21
1900,"85",164.39,117.27,281.66
1900,"86",140.29,94.69,234.98
